name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/12/15,11.7,7.8,9.6,11.7,5,7.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/13/15,10.2,4.5,7.4,10.2,0.1,3.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/14/15,6.5,1.9,4.1,4.1,-4.1,0.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/15/15,14.1,4.6,8.8,14.1,0.5,7.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/16/15,11.1,5.2,8,11.1,2.9,6.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/17/15,8.8,3.5,6.1,5.5,-1.6,1.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/18/15,12.9,8.9,10.7,12.9,5.8,9.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/19/15,15.1,6.9,12.7,15.1,2,12.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/20/15,6.2,3.5,4.8,4.4,-2.3,1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/21/15,7,2.9,4.6,5.7,-0.9,2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/22/15,5.2,-2.1,1.7,2,-7.6,-3.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/23/15,2.4,-3.7,-0.5,2.2,-8.3,-3.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/24/15,6.4,0.2,2.8,5.6,-3.3,0,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/25/15,8.1,0.7,5,7.1,-1.2,2.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/26/15,12.7,7.6,10.4,12.7,6.6,10,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/27/15,13,1.8,9,13,-2.5,7.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/28/15,2.2,-0.2,1,1.7,-4.5,-1.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/29/15,3.3,-2.8,0.8,3.2,-7.8,-2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/30/15,2.8,-0.1,1.5,1.4,-6.3,-3.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/01/15,8.7,1.5,5.9,8.7,-4.3,2.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/02/15,7.7,4,5.9,7.6,0.9,4.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/03/15,6.9,3,4.8,4.9,-0.3,1.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/04/15,6.3,4.8,5.6,6.3,-0.2,1.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/05/15,7.2,2.3,4.4,5.6,-1.5,1.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/06/15,4.8,0.1,2.4,4.8,-3.4,0,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/07/15,5.3,0.8,4.1,5.1,-2.2,2.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/08/15,6.2,3.6,5.1,5.8,-0.4,3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/09/15,10.8,5.4,8.1,10.8,4.3,7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/10/15,10.6,5.5,8.3,10.6,3,7.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/11/15,13.3,6.4,9.7,13.3,4.1,8.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/12/15,9,3.4,7.2,8.7,3.4,5.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/13/15,8.3,5.3,6.4,7.1,0.2,2.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/14/15,12.6,6.6,9.8,12.6,3.6,8.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/15/15,10.1,2.7,7.2,10.1,-1,4.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/16/15,6.3,2,4,4.5,-2.7,0.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/17/15,9.2,3.3,6.9,8.3,-1.7,4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/18/15,3.4,-0.7,1.9,0.8,-7.6,-3.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/19/15,-0.1,-2.1,-1.2,-4.5,-9.6,-7.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/20/15,5.8,-1.7,1.6,3,-6.9,-2.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/21/15,7.9,5.5,6.4,6.7,1.3,3.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/22/15,12.2,7.8,9.6,12.2,6.7,9.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/23/15,13,5,8.8,13,1.6,7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/24/15,13.7,6.6,10.9,13.7,2.5,10.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/25/15,9.4,2.8,7,9.4,-0.2,5.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/26/15,4.8,1.9,3.5,2.3,-2.3,-0.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/27/15,4.1,0.8,2.6,2.8,-3.5,-1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/28/15,0.3,-5.2,-3.2,-2.2,-13.7,-10.3,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/29/15,4.5,0.3,3.1,3.2,-8.9,-1.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/30/15,4.5,1.9,3,3,-3.7,-0.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/31/15,1.9,0.8,1.5,-0.7,-5.8,-3.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/01/16,0.9,-2.1,-0.9,-2.7,-10,-7.3,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/02/16,1.4,-2.7,-0.6,-3,-10,-6.8,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/03/16,2.3,-9.1,-1.1,-1.4,-15.6,-7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/04/16,-9.8,-14,-11.8,-11.2,-23.7,-18.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/05/16,-2.1,-13,-7.4,-5.8,-19.6,-13.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/06/16,2.5,-3.8,-0.7,-0.3,-9.8,-5.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/07/16,3.3,-1.8,0.7,3.3,-5.1,-1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/08/16,4.1,0.3,2.4,1.8,-3.6,-1.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/09/16,7.8,3.2,6.1,7.1,0.4,4.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/10/16,7.1,-4.5,3.4,7.1,-13.3,-1.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/11/16,-4.7,-8.5,-6.7,-10.2,-17.7,-15.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/12/16,-1.1,-8.1,-4.6,-5.2,-16.3,-11.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/13/16,-6.5,-8.7,-7.5,-11.4,-17.7,-15.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/14/16,-0.8,-7.1,-4,-1.8,-15.9,-9.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/15/16,5.3,-1.9,1.7,1.9,-7.9,-3.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/16/16,4.8,-2.1,0.9,3.8,-9.1,-4.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/17/16,0,-8.9,-3.1,-2.9,-18.4,-9.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/18/16,-6.9,-9.9,-8.6,-11.2,-18.4,-15.8,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/19/16,-2.9,-13.1,-6.9,-6.9,-20.7,-14,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/20/16,-2.8,-5.2,-3.7,-2.9,-11.5,-8.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/21/16,-2.6,-6.3,-4.4,-2.7,-11.1,-8.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/22/16,-1.6,-6.2,-4.1,-2.2,-12,-8.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/23/16,-2.7,-9.1,-6.2,-4.3,-15.8,-11.5,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/24/16,0.1,-7.9,-3.6,-2.2,-13.7,-7.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/25/16,4.5,0,1.8,2.7,-4.5,-0.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/26/16,6.7,2,4.2,5,-4,0,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/27/16,2.1,-2,0.2,0.1,-7.1,-4.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/28/16,2.3,-0.6,0.7,-1.5,-8.1,-5.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/29/16,1.5,-7.4,-4.2,-0.8,-14.9,-10.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/30/16,5.9,-7.3,1.2,5.2,-11.8,-2.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/31/16,9.3,2.9,5.9,8.3,0.6,4.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/01/16,9,2.9,5.3,8,-1.7,1.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/02/16,2.5,0.9,1.7,1.9,-7,-2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/03/16,14.5,1.7,7.3,14.5,-5.4,4.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/04/16,4.4,0.2,2.4,2.1,-4.2,-1.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/05/16,2,-1.8,0.2,1.4,-5.9,-3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/06/16,4.2,0,1.8,0.8,-5.6,-2.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/07/16,5.5,-0.1,2.8,5.1,-5.2,-0.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/08/16,4.4,-0.5,2.5,3.4,-8.2,-2.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/09/16,2.1,-1.9,-0.3,0.7,-9.6,-5.6,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/10/16,-0.1,-9.1,-3.5,-0.3,-16.4,-9,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/11/16,-9.2,-15.8,-11.8,-13.7,-24.8,-19.8,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/12/16,-3.6,-10.1,-7.2,-9.6,-20.5,-15.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/13/16,-12.5,-24.3,-19.4,-19.1,-36,-28.7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/14/16,-10.3,-22.1,-16.1,-10.7,-31.6,-21.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/15/16,0,-10,-4.5,-3.3,-17.5,-9.7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/16/16,0,-0.7,-0.3,-0.1,-5.9,-3.7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/17/16,-0.2,-7.5,-2.5,-2.1,-13.6,-7.5,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/18/16,-4.1,-10.8,-7.3,-5.5,-17.9,-11.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/19/16,7.1,-3.7,1.6,3.9,-8.5,-1.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/20/16,12.1,5.3,7.8,12.1,0.8,5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/21/16,6.2,-0.5,3.8,4.9,-5.3,0.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/22/16,-0.1,-3.7,-1.5,-0.1,-8.9,-5.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/23/16,0.6,-2.5,-1,-2.6,-9.7,-6.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/24/16,2.6,-0.2,0.8,0.4,-8,-5.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/25/16,2.2,-3.9,-0.3,2.2,-10.5,-4.9,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/26/16,-2.8,-9.7,-5.6,-6.4,-16.6,-11.7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/27/16,5.7,-4.2,1.3,1.7,-10.9,-4.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/28/16,12.9,3.2,7.9,12.9,-0.1,6.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/29/16,12.5,-5.8,2.1,12.5,-13.9,-3.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/01/16,-6,-8.5,-7.3,-9.3,-17.6,-14.8,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/02/16,-3.8,-10.2,-7.3,-8.1,-19,-14.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/03/16,-3,-8.9,-6.1,-4,-16.2,-10.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/04/16,-0.1,-4.5,-2.3,-0.1,-9.9,-5.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/05/16,0,-1.9,-1,0,-6.1,-3.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/06/16,2.1,-4.3,-0.2,0.7,-8,-3.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/07/16,9.6,1,6.3,9.6,-4.5,4.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/08/16,9.9,5.3,7.4,9.2,1.7,5.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/09/16,16.3,6.4,11.8,16.3,5.1,11.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/10/16,14.3,4.7,10.1,14.3,0.7,9.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/11/16,8,1.8,4.2,6.1,-3.3,1.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/12/16,14.7,1.1,6.8,14.7,-1.7,5.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/13/16,8.7,5.5,6.8,8.4,0.4,3.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/14/16,8.6,3.6,6.1,8.2,-1.8,2.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/15/16,10,6.8,8,10,4.5,7.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/16/16,11.5,4.1,6.9,11.5,-2.2,4.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/17/16,10.2,5.1,7.4,10.2,0.5,5.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/18/16,6.7,-0.6,3.5,4.1,-5.9,0.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/19/16,0.5,-4,-1.4,-0.3,-9.4,-4.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/20/16,2,-2.7,-0.7,1.2,-8.3,-4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/21/16,4.4,-1.6,1,1,-6.1,-2.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/22/16,5,-0.9,2.1,4.3,-4.8,-1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/23/16,4.8,0.8,3.3,4,-4.6,0.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/24/16,0.3,-1.3,-0.4,-3.2,-10,-6.7,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/25/16,2.3,-0.7,0.6,1.4,-6.9,-2.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/26/16,4.7,-1.1,1.3,2.8,-3.9,-0.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/27/16,10.7,0.8,5.4,10.7,-3.3,3.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/28/16,10,4.4,6.7,9.8,-1.1,3.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/29/16,7.4,-0.1,3.7,7.4,-4.8,0.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/30/16,8.7,1.3,4.8,8.7,-1.1,3.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/31/16,13.7,8.5,9.9,13.7,5.8,9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/01/16,11.8,5,9,11.8,2.7,7.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/02/16,5.1,-0.4,2.8,4,-5.8,0.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/03/16,-0.7,-6,-3.3,-3.8,-14,-9.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/04/16,-1.1,-5.5,-3.7,-2.2,-13.1,-9,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/05/16,0,-6,-2.7,-1.9,-12,-6.6,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/06/16,3.8,-1.1,0.9,2.5,-7.1,-2.6,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/07/16,8.1,1.2,5.3,6.7,-4,2.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/08/16,4.8,-2.6,0.7,3.4,-9,-3.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/09/16,0,-4.6,-2.4,-3,-11.1,-7.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/10/16,0.2,-5.7,-2.6,-0.3,-10.4,-5.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/11/16,9.6,0.9,5.5,9.1,-3.6,3.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/12/16,6.7,1,3.5,5.5,-4,0.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/13/16,5.7,-0.3,2.8,4.2,-2.9,1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/14/16,7.9,1.9,5.1,7.4,-1.4,2.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/15/16,11.7,4.8,8.3,11.7,0.2,6.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/16/16,14.1,7.6,11,14.1,4.1,10,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/17/16,18.8,9.1,13.8,18.8,8.7,13.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/18/16,22.4,10.3,16.1,22.4,10.3,16.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/19/16,13.9,7.2,10.9,13.9,3.8,10.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/20/16,13.1,6.9,9.7,13.1,4.7,8.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/21/16,13.2,7.8,10.6,13.2,5.3,9.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/22/16,18.8,7.9,13.1,18.8,5.8,12.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/23/16,11.1,3.5,7.2,11.1,0.7,5.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/24/16,9.7,4.1,6.7,9.7,-0.1,4.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/25/16,8.2,4.1,6.3,8.2,-1.8,2.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/26/16,5.1,1.8,4,4.1,-3.5,0.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/27/16,10.1,2.5,6.1,10.1,-0.6,4.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/28/16,7.6,2.9,5.7,5.8,-0.7,2.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/29/16,9,5.8,7.5,8.9,1.3,5.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/30/16,13.1,5.7,9.7,13.1,4.3,9.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/01/16,10.7,7,8.5,10.7,2,6.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/02/16,10.9,6.9,8.5,10.9,4.4,7.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/03/16,13.4,5.9,9.8,13.4,5.9,9.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/04/16,13.4,7.1,10.6,13.4,4.7,10.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/05/16,15,9.7,12.4,15,6.5,12.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/06/16,19.2,10.3,15.1,19.2,10.3,15.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/07/16,17.2,9.7,13.5,17.2,9.7,13.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/08/16,13.6,5.1,9.4,13.6,2.2,8.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/09/16,14.1,4.5,9.7,14.1,2.2,9.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/10/16,15.1,7.4,10.9,15.1,6,10.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/11/16,16.9,8.7,13.3,16.9,7.4,13.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/12/16,19.3,11.9,15.7,19.3,11.9,15.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/13/16,21,13.5,17.3,21,13.5,17.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/14/16,15.3,6,11.2,15.3,2.7,10.5,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/15/16,7.7,3.4,5.1,5.5,-2.1,1.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/16/16,17,2.7,9.1,17,-1,7.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/17/16,14.4,7.1,10.7,14.4,4.7,10.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/18/16,14.4,8.2,11.4,14.4,5.3,11,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/19/16,18.8,10.8,14.6,18.8,10.8,14.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/20/16,21.7,8.8,16.5,21.7,8.3,16.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/21/16,21.5,14.9,17.1,21.5,14.9,17.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/22/16,22.4,14.1,17.9,22.4,14.1,17.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/23/16,24.1,13.6,19.1,24.1,13.6,19.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/24/16,27.1,13.9,21.1,26.6,13.9,21.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/25/16,29.1,16.4,22.1,28.2,16.4,22.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/26/16,23.3,16.2,19.2,23.3,16.2,19.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/27/16,27.4,17.3,22.2,28.4,17.3,22.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/28/16,29.2,17.8,23.5,29.4,17.8,23.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/29/16,28.7,20.5,23.9,29.6,20.5,24,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/30/16,27.7,18.8,23,27.4,18.8,23,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/31/16,26.9,16.6,21.3,26.6,16.6,21.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/01/16,19.3,13.9,16.4,19.3,13.9,16.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/02/16,26.6,16.1,20.8,26.6,16.1,20.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/03/16,25.3,15.6,21,25.3,15.6,21,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/04/16,24.7,17.4,20.8,24.7,17.4,20.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/05/16,21,16.5,18.8,21,16.5,18.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/06/16,24.7,14.7,19.1,24.7,14.7,19.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/07/16,19.6,12.9,16.2,19.6,12.9,16.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/08/16,14.1,8.3,12,14.1,5.4,11.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/09/16,20.1,8.4,14.3,20.1,6.2,13.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
